frame	time	bmRequestType	bRequest	wValue	wIndex	wLength	dataOUT
11351	16.302601000	0x40	192	0x509c	0	2	0001
11353	16.302695000	0x40	192	0x5066	0	3	9d0101
11357	16.303223000	0xc0	192	0x5066	0	1	
11359	16.304100000	0x40	192	0x509c	0	2	0001
11361	16.304192000	0x40	192	0x5066	0	3	9d0134
11363	16.304630000	0xc0	192	0x5066	0	1	
11365	16.305510000	0x40	192	0x509c	0	2	0002
11367	16.305624000	0x40	192	0x5066	0	3	9d010b
11369	16.306146000	0xc0	192	0x5066	0	1	
11373	16.307022000	0x40	192	0x509c	0	2	0002
11375	16.307119000	0x40	192	0x5066	0	3	9d010c
11377	16.307557000	0xc0	192	0x5066	0	1	
11379	16.308435000	0x40	192	0x509c	0	2	0002
11381	16.308531000	0x40	192	0x5066	0	3	9d010e
11383	16.308978000	0xc0	192	0x5066	0	1	
11385	16.309849000	0x40	192	0x509c	0	2	0002
11387	16.309950000	0x40	192	0x5066	0	3	9d0148
11389	16.310387000	0xc0	192	0x5066	0	1	
11393	16.311278000	0x40	192	0x509c	0	2	0000
11395	16.311388000	0x40	192	0x5066	0	3	9d01ab
11397	16.311933000	0xc0	192	0x5066	0	1	
11401	16.312815000	0x40	192	0x509c	0	2	0000
11403	16.312914000	0x40	192	0x509c	0	2	ab95
11405	16.313391000	0x40	192	0x509c	0	2	0000
11407	16.313885000	0x40	192	0x509c	0	2	9015
11409	16.314329000	0x40	192	0x509c	0	2	0000
11413	16.314876000	0x40	192	0x509c	0	2	9115
11415	16.315293000	0x40	192	0x509c	0	2	0000
11417	16.315828000	0x40	192	0x509c	0	2	9240
11419	16.316275000	0x40	192	0x509c	0	2	0002
11421	16.316820000	0x40	192	0x5066	0	3	9d014a
11423	16.317360000	0xc0	192	0x5066	0	1	
11425	16.318256000	0x40	192	0x509c	0	2	0000
11427	16.318348000	0x40	192	0x5066	0	3	9d01ab
11431	16.318892000	0xc0	192	0x5066	0	1	
11433	16.319775000	0x40	192	0x509c	0	2	0000
11435	16.319883000	0x40	192	0x509c	0	2	ab95
11437	16.320326000	0x40	192	0x509c	0	2	0000
11439	16.320863000	0x40	192	0x5066	0	3	9d01ac
11441	16.321293000	0xc0	192	0x5066	0	1	
11445	16.322167000	0x40	192	0x509c	0	2	0000
11447	16.322268000	0x40	192	0x509c	0	2	ac95
11449	16.322707000	0x40	192	0x509c	0	2	0000
11453	16.323245000	0x40	192	0x509c	0	2	ad05
11455	16.323680000	0x40	192	0x509c	0	2	0000
11457	16.324221000	0x40	192	0x509c	0	2	1e11
11459	16.324658000	0x40	192	0x509c	0	2	0000
11461	16.325203000	0x40	192	0x509c	0	2	1f01
11463	16.325639000	0x40	192	0x509c	0	2	0000
11465	16.326166000	0x40	192	0x509c	0	2	9c9f
11467	16.326614000	0x40	192	0x509c	0	2	0000
11471	16.327170000	0x40	192	0x509c	0	2	9b0b
11473	16.327582000	0x40	192	0x509c	0	2	0000
11475	16.328127000	0x40	192	0x509c	0	2	9674
11477	16.328585000	0x40	192	0x509c	0	2	0000
11479	16.329110000	0x40	192	0x509c	0	2	9503
11481	16.329551000	0x40	192	0x509c	0	2	0000
11483	16.330096000	0x40	192	0x509c	0	2	a22c
11485	16.330528000	0x40	192	0x509c	0	2	0000
11489	16.331112000	0x40	192	0x509c	0	2	a101
11491	16.331501000	0x40	192	0x509c	0	2	0000
11497	16.332474000	0x40	192	0x509c	0	2	0000
11499	16.333014000	0x40	192	0x509c	0	2	9978
11501	16.333454000	0x40	192	0x509c	0	2	0000
11503	16.333999000	0x40	192	0x509c	0	2	942d
11505	16.334437000	0x40	192	0x509c	0	2	0000
11509	16.334968000	0x40	192	0x509c	0	2	9308
11511	16.335407000	0x40	192	0x509c	0	2	0000
11513	16.335950000	0x40	192	0x509c	0	2	a040
11515	16.336389000	0x40	192	0x509c	0	2	0000
11517	16.336932000	0x40	192	0x509c	0	2	9f7f
11519	16.337375000	0x40	192	0x509c	0	2	0000
11521	16.337923000	0x40	192	0x509c	0	2	9eb3
11523	16.338356000	0x40	192	0x509c	0	2	0000
11527	16.338890000	0x40	192	0x509c	0	2	9d79
11529	16.339332000	0x40	192	0x509c	0	2	0000
11531	16.339870000	0x40	192	0x509c	0	2	9822
11533	16.340307000	0x40	192	0x509c	0	2	0000
11535	16.340860000	0x40	192	0x509c	0	2	977e
11537	16.341284000	0x40	192	0x509c	0	2	0000
11539	16.341831000	0x40	192	0x509c	0	2	a42d
11543	16.342260000	0x40	192	0x509c	0	2	0000
11545	16.342801000	0x40	192	0x509c	0	2	a308
11549	16.343234000	0x40	192	0x509c	0	2	0000
11551	16.343770000	0x40	192	0x509c	0	2	a600
11553	16.344264000	0x40	192	0x509c	0	2	0000
11555	16.344748000	0x40	192	0x509c	0	2	a520
11557	16.345184000	0x40	192	0x509c	0	2	0000
11559	16.345725000	0x40	192	0x509c	0	2	a800
11561	16.346157000	0x40	192	0x509c	0	2	0000
11563	16.346692000	0x40	192	0x509c	0	2	a704
11567	16.347185000	0x40	192	0x509c	0	2	0000
11569	16.347795000	0x40	192	0x509c	0	2	aa00
11571	16.348149000	0x40	192	0x509c	0	2	0000
11573	16.348679000	0x40	192	0x509c	0	2	a920
11575	16.349088000	0x40	192	0x509c	0	2	0000
11577	16.349619000	0x40	192	0x5066	0	3	9d01b0
11579	16.350049000	0xc0	192	0x5066	0	1	
11583	16.350919000	0x40	192	0x509c	0	2	0000
11585	16.351015000	0x40	192	0x509c	0	2	b021
11587	16.351463000	0x40	192	0x509c	0	2	0000
11591	16.351996000	0x40	192	0x509c	0	2	ab15
11593	16.352452000	0x40	192	0x509c	0	2	0002
11595	16.352987000	0x40	192	0x5066	0	3	9d014a
11597	16.353519000	0xc0	192	0x5066	0	1	
11599	16.354403000	0x40	192	0x509c	0	2	0000
11601	16.354490000	0x40	192	0x5066	0	3	9d01ab
11605	16.355030000	0xc0	192	0x5066	0	1	
11607	16.355913000	0x40	192	0x509c	0	2	0000
11609	16.356015000	0x40	192	0x509c	0	2	ab15
11611	16.356468000	0x40	192	0x509c	0	2	0000
11613	16.357003000	0x40	192	0x5066	0	3	9d01ac
11615	16.357447000	0xc0	192	0x5066	0	1	
11617	16.358325000	0x40	192	0x509c	0	2	0000
11619	16.358417000	0x40	192	0x509c	0	2	ac95
11623	16.358868000	0x40	192	0x509c	0	2	0000
11625	16.359400000	0x40	192	0x509c	0	2	ad05
11627	16.359853000	0x40	192	0x509c	0	2	0000
11629	16.360427000	0x40	192	0x509c	0	2	1e11
11631	16.360860000	0x40	192	0x509c	0	2	0000
11633	16.361358000	0x40	192	0x509c	0	2	1f01
11635	16.361801000	0x40	192	0x509c	0	2	0000
11639	16.362330000	0x40	192	0x509c	0	2	9c9f
11641	16.362774000	0x40	192	0x509c	0	2	0000
11645	16.363305000	0x40	192	0x509c	0	2	9b0b
11647	16.363743000	0x40	192	0x509c	0	2	0000
11649	16.364278000	0x40	192	0x509c	0	2	9674
11651	16.364725000	0x40	192	0x509c	0	2	0000
11653	16.365260000	0x40	192	0x509c	0	2	9503
11655	16.365703000	0x40	192	0x509c	0	2	0000
11657	16.366285000	0x40	192	0x509c	0	2	a22c
11659	16.366661000	0x40	192	0x509c	0	2	0000
11663	16.367197000	0x40	192	0x509c	0	2	a101
11665	16.367628000	0x40	192	0x509c	0	2	0000
11669	16.368605000	0x40	192	0x509c	0	2	0000
11671	16.369140000	0x40	192	0x509c	0	2	9978
11673	16.369572000	0x40	192	0x509c	0	2	0000
11675	16.370139000	0x40	192	0x509c	0	2	942d
11677	16.370551000	0x40	192	0x509c	0	2	0000
11681	16.371089000	0x40	192	0x509c	0	2	9308
11683	16.371529000	0x40	192	0x509c	0	2	0000
11687	16.372068000	0x40	192	0x509c	0	2	a040
11689	16.372502000	0x40	192	0x509c	0	2	0000
11691	16.373034000	0x40	192	0x509c	0	2	9f7f
11693	16.373472000	0x40	192	0x509c	0	2	0000
11695	16.374006000	0x40	192	0x509c	0	2	9eb3
11697	16.374447000	0x40	192	0x509c	0	2	0000
11701	16.374988000	0x40	192	0x509c	0	2	9d79
11703	16.375483000	0x40	192	0x509c	0	2	0000
11705	16.375974000	0x40	192	0x509c	0	2	9822
11707	16.376426000	0x40	192	0x509c	0	2	0000
11709	16.376951000	0x40	192	0x509c	0	2	977e
11711	16.377398000	0x40	192	0x509c	0	2	0000
11713	16.377926000	0x40	192	0x509c	0	2	a42d
11715	16.378362000	0x40	192	0x509c	0	2	0000
11719	16.378905000	0x40	192	0x509c	0	2	a308
11721	16.379355000	0x40	192	0x509c	0	2	0000
11723	16.379892000	0x40	192	0x509c	0	2	a600
11725	16.380332000	0x40	192	0x509c	0	2	0000
11727	16.380961000	0x40	192	0x509c	0	2	a520
11729	16.381319000	0x40	192	0x509c	0	2	0000
11731	16.381862000	0x40	192	0x509c	0	2	a800
11735	16.382296000	0x40	192	0x509c	0	2	0000
11739	16.382893000	0x40	192	0x509c	0	2	a704
11741	16.383259000	0x40	192	0x509c	0	2	0000
11743	16.383793000	0x40	192	0x509c	0	2	aa00
11745	16.384233000	0x40	192	0x509c	0	2	0000
11747	16.384770000	0x40	192	0x509c	0	2	a920
11749	16.385206000	0x40	192	0x509c	0	2	0000
11751	16.385745000	0x40	192	0x509c	0	2	b300
11753	16.386182000	0x40	192	0x509c	0	2	0002
11755	16.386726000	0x40	192	0x509c	0	2	2700
11759	16.387278000	0x40	192	0x509c	0	2	0002
11761	16.387851000	0x40	192	0x5066	0	3	9d010b
11763	16.388284000	0xc0	192	0x5066	0	1	
11765	16.389153000	0x40	192	0x509c	0	2	0000
11767	16.389272000	0x40	192	0x5066	0	3	9d0151
11769	16.389812000	0xc0	192	0x5066	0	1	
11771	16.390771000	0x40	192	0x509c	0	2	0001
11775	16.390998000	0x40	192	0x5066	0	3	9d0101
11777	16.391433000	0xc0	192	0x5066	0	1	
11781	16.392319000	0x40	192	0x5066	0	3	940946
11783	16.392527000	0x40	192	0x5066	0	3	94180f
11785	16.393152000	0x40	192	0x5066	0	3	950104
11787	16.393777000	0xc0	192	0x5066	0	1	
11789	16.394666000	0x40	192	0x509c	0	2	0002
11793	16.394987000	0x40	192	0x509c	0	2	2700
11795	16.395437000	0x40	192	0x5066	0	3	9403a0
11797	16.396028000	0x40	192	0x5066	0	6	aa1234900500
11799	16.396648000	0x40	192	0x5066	0	6	aa1234900300
11801	16.397518000	0x40	192	0x5066	0	4	d4000403
11803	16.398394000	0x40	192	0x5066	0	3	95010e
11807	16.399143000	0xc0	192	0x5066	0	1	
11809	16.400021000	0x40	192	0x5066	0	3	950110
11811	16.400145000	0xc0	192	0x5066	0	1	
11813	16.401023000	0x40	192	0x5066	0	3	940e00
11815	16.401154000	0x40	192	0x5066	0	3	940f00
11817	16.401775000	0x40	192	0x5066	0	3	941080
11821	16.402397000	0x40	192	0x5066	0	3	941180
11825	16.403022000	0x40	192	0x5066	0	3	94040e
11827	16.403687000	0x40	192	0x5066	0	3	940700
11829	16.404293000	0x40	192	0x5066	0	3	950103
11831	16.404920000	0xc0	192	0x5066	0	1	
11833	16.405798000	0x40	192	0x5066	0	3	95010e
11835	16.406019000	0xc0	192	0x5066	0	1	
11839	16.406968000	0x40	192	0x5066	0	3	950110
11841	16.407144000	0xc0	192	0x5066	0	1	
11843	16.408021000	0x40	192	0x5066	0	3	940e0b
11845	16.408145000	0x40	192	0x5066	0	3	940f0b
11847	16.408771000	0x40	192	0x5066	0	3	940a00
11849	16.409398000	0x40	192	0x5066	0	3	940b00
11851	16.410020000	0x40	192	0x5066	0	3	940c00
11853	16.410647000	0x40	192	0x5066	0	3	940d00
11857	16.411272000	0x40	192	0x5098	0	2	2005
11859	16.411895000	0x40	192	0x509c	0	2	0002
11863	16.412432000	0x40	192	0x5066	0	3	9d0111
11865	16.412918000	0xc0	192	0x5066	0	1	
11867	16.413775000	0x40	192	0x509c	0	2	0002
11869	16.413897000	0x40	192	0x5066	0	3	9d0112
11871	16.414397000	0xc0	192	0x5066	0	1	
11875	16.415280000	0x40	192	0x509c	0	2	0002
11877	16.415397000	0x40	192	0x5066	0	3	9d0112
11879	16.415909000	0xc0	192	0x5066	0	1	
11881	16.416780000	0x40	192	0x509c	0	2	0002
11883	16.416896000	0x40	192	0x5066	0	3	9d0111
11885	16.417408000	0xc0	192	0x5066	0	1	
11887	16.418283000	0x40	192	0x509c	0	2	0002
11889	16.418397000	0x40	192	0x509c	0	2	2020
11893	16.418995000	0x40	192	0x5066	0	3	9b0109
11895	16.419438000	0xc0	192	0x5066	0	1	
11903	16.421777000	0x40	192	0x5066	0	3	9b010e
11907	16.422410000	0xc0	192	0x5066	0	1	
11911	16.423343000	0x40	192	0x5066	0	3	9b0109
11913	16.423534000	0xc0	192	0x5066	0	1	
11915	16.424410000	0x40	192	0x509c	0	2	0000
11917	16.424656000	0x40	192	0x5066	0	3	9d0151
11919	16.425191000	0xc0	192	0x5066	0	1	
11921	16.426111000	0x40	192	0x509c	0	2	0001
11923	16.426274000	0x40	192	0x5066	0	3	9d0101
11925	16.426806000	0xc0	192	0x5066	0	1	
11929	16.427685000	0x40	192	0x509c	0	2	0000
11931	16.427908000	0x40	192	0x5066	0	3	9d0155
11933	16.428431000	0xc0	192	0x5066	0	1	
11941	16.430771000	0x40	192	0x509c	0	2	0000
11945	16.431397000	0x40	192	0x5066	0	3	9d01b2
11947	16.431894000	0xc0	192	0x5066	0	1	
11951	16.432772000	0x40	192	0x509c	0	2	0000
11953	16.432862000	0x40	192	0x5066	0	3	9d01b5
11955	16.433307000	0xc0	192	0x5066	0	1	
11957	16.434273000	0x40	192	0x509c	0	2	0000
11959	16.434398000	0x40	192	0x509c	0	2	b200
11963	16.435104000	0x40	192	0x509c	0	2	0000
11965	16.435437000	0x40	192	0x509c	0	2	b500
11967	16.435898000	0x40	192	0x509c	0	2	0000
11969	16.436440000	0x40	192	0x509c	0	2	03c8
11971	16.436897000	0x40	192	0x509c	0	2	0000
11973	16.437436000	0x40	192	0x5066	0	3	9d010f
11975	16.437896000	0xc0	192	0x5066	0	1	
11977	16.438773000	0x40	192	0x509c	0	2	0000
11981	16.438993000	0x40	192	0x509c	0	2	0f28
11983	16.439398000	0x40	192	0x509c	0	2	0000
11985	16.439932000	0x40	192	0x509c	0	2	1204
11987	16.440399000	0x40	192	0x509c	0	2	0000
11989	16.440933000	0x40	192	0x5066	0	3	9d0117
11991	16.441400000	0xc0	192	0x5066	0	1	
11995	16.442277000	0x40	192	0x509c	0	2	0000
11997	16.442400000	0x40	192	0x509c	0	2	1702
12000	16.442992000	0x40	192	0x509c	0	2	0000
12002	16.443442000	0x40	192	0x509c	0	2	1200
12004	16.443901000	0x40	192	0x509c	0	2	0000
12006	16.444436000	0x40	192	0x509c	0	2	1314
12047	16.455675000	0x40	192	0x509c	0	2	0000
12049	16.456304000	0x40	192	0x5066	0	3	9d0160
12051	16.456777000	0xc0	192	0x5066	0	1	
12053	16.457649000	0x40	192	0x509c	0	2	0000
12055	16.457769000	0x40	192	0x509c	0	2	6010
12057	16.458271000	0x40	192	0x509c	0	2	0002
12059	16.458811000	0x40	192	0x5066	0	3	9d0111
12062	16.459402000	0xc0	192	0x5066	0	1	
12064	16.460273000	0x40	192	0x509c	0	2	0002
12066	16.460395000	0x40	192	0x5066	0	3	9d0112
12068	16.460894000	0xc0	192	0x5066	0	1	
12070	16.461774000	0x40	192	0x509c	0	2	0000
12072	16.461894000	0x40	192	0x5066	0	3	9d0151
12076	16.462428000	0xc0	192	0x5066	0	1	
12079	16.463393000	0x40	192	0x509c	0	2	0001
12081	16.463521000	0x40	192	0x5066	0	3	9d0101
12083	16.464055000	0xc0	192	0x5066	0	1	
12085	16.464930000	0x40	192	0x5066	0	3	940946
12087	16.465145000	0x40	192	0x5066	0	3	94180f
12089	16.465770000	0x40	192	0x5066	0	3	950104
12091	16.466395000	0xc0	192	0x5066	0	1	
12094	16.467276000	0x40	192	0x509c	0	2	0002
12096	16.467390000	0x40	192	0x509c	0	2	2700
12098	16.467931000	0x40	192	0x5066	0	3	9403a0
12100	16.468535000	0x40	192	0x5066	0	6	aa1234900500
12102	16.469144000	0x40	192	0x5066	0	6	aa1234900300
12104	16.470019000	0x40	192	0x5066	0	4	d4000403
12107	16.470936000	0x40	192	0x5066	0	3	95010e
12109	16.471642000	0xc0	192	0x5066	0	1	
12113	16.472517000	0x40	192	0x5066	0	3	950110
12115	16.472641000	0xc0	192	0x5066	0	1	
12117	16.473518000	0x40	192	0x5066	0	3	940e0b
12119	16.473641000	0x40	192	0x5066	0	3	940f0b
12121	16.474267000	0x40	192	0x5066	0	3	941080
12124	16.474926000	0x40	192	0x5066	0	3	941180
12126	16.475516000	0x40	192	0x5066	0	3	94040e
12128	16.476150000	0x40	192	0x5066	0	3	940700
12130	16.476773000	0x40	192	0x509c	0	2	0002
12132	16.477402000	0x40	192	0x5066	0	3	9d010b
12134	16.477907000	0xc0	192	0x5066	0	1	
12136	16.478780000	0x40	192	0x509c	0	2	0002
12139	16.479047000	0x40	192	0x5066	0	3	9d014b
12141	16.479402000	0xc0	192	0x5066	0	1	
12143	16.480277000	0x40	192	0x5066	0	3	9b010e
12145	16.480397000	0xc0	192	0x5066	0	1	
12147	16.481277000	0x40	192	0x5066	0	3	9b0106
12149	16.481400000	0xc0	192	0x5066	0	1	
12180	16.491073000	0x40	192	0x5066	0	3	9b0116
12182	16.491270000	0xc0	192	0x5066	0	1	
12186	16.493107000	0x40	192	0x5066	0	3	9b0116
12188	16.493271000	0xc0	192	0x5066	0	1	
12191	16.496143000	0x40	192	0x5066	0	3	9b0116
12193	16.496267000	0xc0	192	0x5066	0	1	
12195	16.497141000	0x40	192	0x5066	0	3	9b0117
12197	16.497266000	0xc0	192	0x5066	0	1	
12199	16.498161000	0x40	192	0x5066	0	3	9b0117
12201	16.498399000	0xc0	192	0x5066	0	1	
12204	16.499275000	0x40	192	0x5066	0	3	9b0117
12206	16.499395000	0xc0	192	0x5066	0	1	
12208	16.500269000	0x40	192	0x5066	0	3	9b0117
12210	16.500393000	0xc0	192	0x5066	0	1	
12212	16.501273000	0x40	192	0x5066	0	3	9b0117
12214	16.501390000	0xc0	192	0x5066	0	1	
12218	16.502268000	0x40	192	0x5066	0	3	9b0117
12220	16.502393000	0xc0	192	0x5066	0	1	
12223	16.503276000	0x40	192	0x5066	0	3	9b0117
12225	16.503394000	0xc0	192	0x5066	0	1	
12227	16.504272000	0x40	192	0x5066	0	3	9b0117
12229	16.504393000	0xc0	192	0x5066	0	1	
12231	16.505329000	0x40	192	0x5066	0	3	9b0117
12233	16.505522000	0xc0	192	0x5066	0	1	
12235	16.506407000	0x40	192	0x5066	0	3	9b0117
12237	16.506522000	0xc0	192	0x5066	0	1	
12240	16.507496000	0x40	192	0x5066	0	3	9b0117
12242	16.507653000	0xc0	192	0x5066	0	1	
12244	16.508525000	0x40	192	0x5066	0	3	9b0117
12246	16.508647000	0xc0	192	0x5066	0	1	
12248	16.509536000	0x40	192	0x5066	0	3	9b0117
12250	16.509778000	0xc0	192	0x5066	0	1	
12252	16.510653000	0x40	192	0x5066	0	3	9b0117
12254	16.510770000	0xc0	192	0x5066	0	1	
12257	16.511667000	0x40	192	0x5066	0	3	9b0117
12259	16.511904000	0xc0	192	0x5066	0	1	
12263	16.512776000	0x40	192	0x5066	0	3	9b0117
12265	16.512896000	0xc0	192	0x5066	0	1	
12267	16.513776000	0x40	192	0x5066	0	3	9b0117
12269	16.513892000	0xc0	192	0x5066	0	1	
12271	16.514771000	0x40	192	0x5066	0	3	9b0117
12274	16.515091000	0xc0	192	0x5066	0	1	
12276	16.515773000	0x40	192	0x5066	0	3	9b0117
12278	16.515893000	0xc0	192	0x5066	0	1	
12280	16.516779000	0x40	192	0x5066	0	3	9b0117
12282	16.516896000	0xc0	192	0x5066	0	1	
12284	16.517772000	0x40	192	0x5066	0	3	9b0117
12286	16.517895000	0xc0	192	0x5066	0	1	
12288	16.518775000	0x40	192	0x5066	0	3	9b0117
12291	16.519112000	0xc0	192	0x5066	0	1	
12293	16.519778000	0x40	192	0x5066	0	3	9b0117
12295	16.519896000	0xc0	192	0x5066	0	1	
12297	16.520779000	0x40	192	0x5066	0	3	9b0117
12299	16.520898000	0xc0	192	0x5066	0	1	
12301	16.521778000	0x40	192	0x5066	0	3	9b0117
12303	16.521898000	0xc0	192	0x5066	0	1	
12307	16.522780000	0x40	192	0x5066	0	3	9b0117
12310	16.523132000	0xc0	192	0x5066	0	1	
12312	16.523779000	0x40	192	0x5066	0	3	9b0117
12314	16.523899000	0xc0	192	0x5066	0	1	
12316	16.524781000	0x40	192	0x5066	0	3	9b0117
12318	16.525029000	0xc0	192	0x5066	0	1	
12320	16.525900000	0x40	192	0x5066	0	3	9b0117
12322	16.526043000	0xc0	192	0x5066	0	1	
12325	16.527109000	0x40	192	0x5066	0	3	9b0117
12327	16.527275000	0xc0	192	0x5066	0	1	
12329	16.528174000	0x40	192	0x5066	0	3	9b0117
12331	16.528398000	0xc0	192	0x5066	0	1	
12333	16.529328000	0x40	192	0x5066	0	3	9b0117
12335	16.529565000	0xc0	192	0x5066	0	1	
12359	16.537824000	0x40	192	0x5066	0	3	9b0116
12361	16.538025000	0xc0	192	0x5066	0	1	
12364	16.540919000	0x40	192	0x5066	0	3	9b0116
12366	16.541160000	0xc0	192	0x5066	0	1	
12371	16.543908000	0x40	192	0x5066	0	3	9b0116
12373	16.544145000	0xc0	192	0x5066	0	1	
12375	16.545020000	0x40	192	0x5066	0	3	9b0117
12377	16.545142000	0xc0	192	0x5066	0	1	
12379	16.546019000	0x40	192	0x5066	0	3	9b0117
12381	16.546142000	0xc0	192	0x5066	0	1	
12384	16.547087000	0x40	192	0x5066	0	3	9b0117
12386	16.547274000	0xc0	192	0x5066	0	1	
12388	16.548155000	0x40	192	0x5066	0	3	9b0117
12390	16.548268000	0xc0	192	0x5066	0	1	
12392	16.549153000	0x40	192	0x5066	0	3	9b0117
12394	16.549270000	0xc0	192	0x5066	0	1	
12396	16.550176000	0x40	192	0x5066	0	3	9b0117
12398	16.550393000	0xc0	192	0x5066	0	1	
12401	16.551269000	0x40	192	0x5066	0	3	9b0117
12403	16.551391000	0xc0	192	0x5066	0	1	
12407	16.552281000	0x40	192	0x5066	0	3	9b0117
12409	16.552401000	0xc0	192	0x5066	0	1	
12411	16.553275000	0x40	192	0x5066	0	3	9b0117
12413	16.553393000	0xc0	192	0x5066	0	1	
12415	16.554292000	0x40	192	0x5066	0	3	9b0117
12417	16.554535000	0xc0	192	0x5066	0	1	
12420	16.555417000	0x40	192	0x5066	0	3	9b0117
12422	16.555659000	0xc0	192	0x5066	0	1	
12424	16.556538000	0x40	192	0x5066	0	3	9b0117
12426	16.556782000	0xc0	192	0x5066	0	1	
12428	16.557663000	0x40	192	0x5066	0	3	9b0117
12430	16.557894000	0xc0	192	0x5066	0	1	
12432	16.558785000	0x40	192	0x5066	0	3	9b0117
12435	16.559243000	0xc0	192	0x5066	0	1	
12437	16.559793000	0x40	192	0x5066	0	3	9b0117
12439	16.560037000	0xc0	192	0x5066	0	1	
12441	16.560917000	0x40	192	0x5066	0	3	9b0117
12443	16.561162000	0xc0	192	0x5066	0	1	
12447	16.562039000	0x40	192	0x5066	0	3	9b0117
12449	16.562284000	0xc0	192	0x5066	0	1	
12452	16.563404000	0x40	192	0x5066	0	3	9b0117
12454	16.563663000	0xc0	192	0x5066	0	1	
12456	16.564540000	0x40	192	0x5066	0	3	9b0117
12458	16.564766000	0xc0	192	0x5066	0	1	
12460	16.565667000	0x40	192	0x5066	0	3	9b0117
12462	16.565908000	0xc0	192	0x5066	0	1	
12464	16.566792000	0x40	192	0x5066	0	3	9b0117
12467	16.567305000	0xc0	192	0x5066	0	1	
12469	16.567916000	0x40	192	0x5066	0	3	9b0117
12471	16.568163000	0xc0	192	0x5066	0	1	
12473	16.569041000	0x40	192	0x5066	0	3	9b0117
12475	16.569286000	0xc0	192	0x5066	0	1	
12477	16.570163000	0x40	192	0x5066	0	3	9b0117
12479	16.570402000	0xc0	192	0x5066	0	1	
12482	16.571313000	0x40	192	0x5066	0	3	9b0117
12484	16.571528000	0xc0	192	0x5066	0	1	
12488	16.572393000	0x40	192	0x5066	0	3	9b0117
12490	16.572524000	0xc0	192	0x5066	0	1	
12492	16.573410000	0x40	192	0x5066	0	3	9b0117
12494	16.573526000	0xc0	192	0x5066	0	1	
12496	16.574404000	0x40	192	0x5066	0	3	9b0117
12498	16.574525000	0xc0	192	0x5066	0	1	
12501	16.575403000	0x40	192	0x5066	0	3	9b0117
12503	16.575523000	0xc0	192	0x5066	0	1	
12505	16.576401000	0x40	192	0x5066	0	3	9b0117
12507	16.576519000	0xc0	192	0x5066	0	1	
12509	16.577404000	0x40	192	0x5066	0	3	9b0117
12511	16.577648000	0xc0	192	0x5066	0	1	
12513	16.578525000	0x40	192	0x5066	0	3	9b0117
12515	16.578641000	0xc0	192	0x5066	0	1	
12539	16.586752000	0x40	192	0x5066	0	3	9b0116
12542	16.587057000	0xc0	192	0x5066	0	1	
12544	16.589791000	0x40	192	0x5066	0	3	9b0116
12546	16.590029000	0xc0	192	0x5066	0	1	
12549	16.591835000	0x40	192	0x5066	0	3	9b0116
12553	16.592020000	0xc0	192	0x5066	0	1	
12555	16.592907000	0x40	192	0x5066	0	3	9b0117
12557	16.593149000	0xc0	192	0x5066	0	1	
12559	16.594021000	0x40	192	0x5066	0	3	9b0117
12561	16.594141000	0xc0	192	0x5066	0	1	
12563	16.595061000	0x40	192	0x5066	0	3	9b0117
12566	16.785606000	0xc0	192	0x5066	0	1	
12570	16.786387000	0x40	192	0x5066	0	3	9b0117
12572	16.786564000	0xc0	192	0x5066	0	1	
12578	16.787394000	0x40	192	0x5066	0	3	9b0117
12580	16.787513000	0xc0	192	0x5066	0	1	
12584	16.788397000	0x40	192	0x5066	0	3	9b0117
12586	16.788518000	0xc0	192	0x5066	0	1	
12590	16.789393000	0x40	192	0x5066	0	3	9b0117
12592	16.789519000	0xc0	192	0x5066	0	1	
12596	16.790396000	0x40	192	0x5066	0	3	9b0117
12598	16.790519000	0xc0	192	0x5066	0	1	
12604	16.791396000	0x40	192	0x5066	0	3	9b0117
12606	16.791517000	0xc0	192	0x5066	0	1	
12612	16.792393000	0x40	192	0x5066	0	3	9b0117
12614	16.792517000	0xc0	192	0x5066	0	1	
12618	16.793393000	0x40	192	0x5066	0	3	9b0117
12620	16.793515000	0xc0	192	0x5066	0	1	
12624	16.794393000	0x40	192	0x5066	0	3	9b0117
12626	16.794515000	0xc0	192	0x5066	0	1	
12632	16.795391000	0x40	192	0x5066	0	3	9b0117
12634	16.795514000	0xc0	192	0x5066	0	1	
12638	16.796391000	0x40	192	0x5066	0	3	9b0117
12640	16.796515000	0xc0	192	0x5066	0	1	
12644	16.797393000	0x40	192	0x5066	0	3	9b0117
12646	16.797516000	0xc0	192	0x5066	0	1	
12650	16.798404000	0x40	192	0x5066	0	3	9b0117
12652	16.798517000	0xc0	192	0x5066	0	1	
12658	16.799392000	0x40	192	0x5066	0	3	9b0117
12660	16.799512000	0xc0	192	0x5066	0	1	
12664	16.800392000	0x40	192	0x5066	0	3	9b0117
12666	16.800513000	0xc0	192	0x5066	0	1	
12670	16.801391000	0x40	192	0x5066	0	3	9b0117
12672	16.801514000	0xc0	192	0x5066	0	1	
12678	16.802396000	0x40	192	0x5066	0	3	9b0117
12680	16.802511000	0xc0	192	0x5066	0	1	
12686	16.803400000	0x40	192	0x5066	0	3	9b0117
12688	16.803514000	0xc0	192	0x5066	0	1	
12692	16.804397000	0x40	192	0x5066	0	3	9b0117
12694	16.804518000	0xc0	192	0x5066	0	1	
12698	16.805395000	0x40	192	0x5066	0	3	9b0117
