frame	time	bmRequestType	bRequest	wValue	wIndex	wLength	dataOUT
1441	6.417538000	0x40	192	0x5066	0	4	d40096ab
1443	6.417629000	0x40	192	0x5066	0	4	d5020096
1445	6.418394000	0xc0	192	0x5066	0	2	
1447	6.419526000	0x40	192	0x5066	0	4	d4009797
1449	6.419615000	0x40	192	0x5066	0	4	d5020097
1451	6.420382000	0xc0	192	0x5066	0	2	
1453	6.421506000	0x40	192	0x5066	0	4	d400989e
1455	6.421597000	0x40	192	0x5066	0	4	d5020098
1457	6.422382000	0xc0	192	0x5066	0	2	
1459	6.423506000	0x40	192	0x5066	0	4	d400999e
1461	6.423611000	0x40	192	0x5066	0	4	d5020099
1463	6.424383000	0xc0	192	0x5066	0	2	
1465	6.425504000	0x40	192	0x5066	0	4	d4009a7f
1467	6.425599000	0x40	192	0x5066	0	4	d502009a
1469	6.426370000	0xc0	192	0x5066	0	2	
1471	6.427477000	0x40	192	0x5066	0	4	d4009b7f
1473	6.427544000	0x40	192	0x5066	0	4	d502009b
1475	6.428307000	0xc0	192	0x5066	0	2	
1477	6.429424000	0x40	192	0x5066	0	4	d4009c7f
1479	6.429549000	0x40	192	0x5066	0	4	d502009c
1481	6.430316000	0xc0	192	0x5066	0	2	
1483	6.431378000	0x40	192	0x5066	0	4	d4009d7f
1485	6.431472000	0x40	192	0x5066	0	4	d502009d
1487	6.432208000	0xc0	192	0x5066	0	2	
1489	6.433402000	0x40	192	0x5066	0	4	d4009e7f
1491	6.433569000	0x40	192	0x5066	0	4	d502009e
1493	6.434304000	0xc0	192	0x5066	0	2	
1495	6.435430000	0x40	192	0x5066	0	4	d4009f7f
1497	6.435523000	0x40	192	0x5066	0	4	d502009f
1499	6.436258000	0xc0	192	0x5066	0	2	
1501	6.437373000	0x40	192	0x5066	0	4	d400a07f
1503	6.437468000	0x40	192	0x5066	0	4	d50200a0
1505	6.438212000	0xc0	192	0x5066	0	2	
1507	6.439407000	0x40	192	0x5066	0	4	d400a17f
1509	6.439571000	0x40	192	0x5066	0	4	d50200a1
1511	6.440320000	0xc0	192	0x5066	0	2	
1513	6.441427000	0x40	192	0x5066	0	4	d400a2ff
1515	6.441586000	0x40	192	0x5066	0	4	d50200a2
1517	6.442330000	0xc0	192	0x5066	0	2	
1519	6.443454000	0x40	192	0x5066	0	4	d400a3ff
1521	6.443617000	0x40	192	0x5066	0	4	d50200a3
1523	6.444360000	0xc0	192	0x5066	0	2	
1525	6.445471000	0x40	192	0x5066	0	4	d400a4ff
1527	6.445634000	0x40	192	0x5066	0	4	d50200a4
1529	6.446377000	0xc0	192	0x5066	0	2	
1531	6.447491000	0x40	192	0x5066	0	4	d400a5ff
1533	6.447652000	0x40	192	0x5066	0	4	d50200a5
1535	6.448393000	0xc0	192	0x5066	0	2	
1537	6.449508000	0x40	192	0x5066	0	4	d400a67f
1539	6.449600000	0x40	192	0x5066	0	4	d50200a6
1541	6.450417000	0xc0	192	0x5066	0	2	
1543	6.451529000	0x40	192	0x5066	0	4	d400a77f
1545	6.451699000	0x40	192	0x5066	0	4	d50200a7
1547	6.452433000	0xc0	192	0x5066	0	2	
1549	6.453618000	0x40	192	0x5066	0	4	d400a87f
1551	6.453889000	0x40	192	0x5066	0	4	d50200a8
1553	6.454626000	0xc0	192	0x5066	0	2	
1555	6.455744000	0x40	192	0x5066	0	4	d400a97f
1557	6.455905000	0x40	192	0x5066	0	4	d50200a9
1559	6.456652000	0xc0	192	0x5066	0	2	
1561	6.457764000	0x40	192	0x5066	0	4	d400aa7f
1563	6.457929000	0x40	192	0x5066	0	4	d50200aa
1565	6.458667000	0xc0	192	0x5066	0	2	
1567	6.459778000	0x40	192	0x5066	0	4	d400ab7f
1569	6.459939000	0x40	192	0x5066	0	4	d50200ab
1571	6.460679000	0xc0	192	0x5066	0	2	
1573	6.461791000	0x40	192	0x5066	0	4	d400ac00
1575	6.461885000	0x40	192	0x5066	0	4	d50200ac
1577	6.462694000	0xc0	192	0x5066	0	2	
1579	6.463819000	0x40	192	0x5066	0	4	d400ad00
1581	6.463921000	0x40	192	0x5066	0	4	d50200ad
1583	6.464648000	0xc0	192	0x5066	0	2	
1585	6.465759000	0x40	192	0x5066	0	4	d400ae00
1587	6.465840000	0x40	192	0x5066	0	4	d50200ae
1589	6.466596000	0xc0	192	0x5066	0	2	
1591	6.467708000	0x40	192	0x5066	0	4	d400af00
1593	6.467807000	0x40	192	0x5066	0	4	d50200af
1595	6.468544000	0xc0	192	0x5066	0	2	
1597	6.469655000	0x40	192	0x5066	0	4	d400b000
1599	6.469736000	0x40	192	0x5066	0	4	d50200b0
1601	6.470497000	0xc0	192	0x5066	0	2	
1603	6.471617000	0x40	192	0x5066	0	4	d400b100
1605	6.471697000	0x40	192	0x5066	0	4	d50200b1
1607	6.472459000	0xc0	192	0x5066	0	2	
1609	6.473576000	0x40	192	0x5066	0	4	d400b200
1611	6.473655000	0x40	192	0x5066	0	4	d50200b2
1613	6.474408000	0xc0	192	0x5066	0	2	
1615	6.475526000	0x40	192	0x5066	0	4	d400b300
1617	6.475605000	0x40	192	0x5066	0	4	d50200b3
1619	6.476360000	0xc0	192	0x5066	0	2	
1621	6.477501000	0x40	192	0x5066	0	4	d400b400
1623	6.477570000	0x40	192	0x5066	0	4	d50200b4
1625	6.478342000	0xc0	192	0x5066	0	2	
1627	6.479450000	0x40	192	0x5066	0	4	d400b500
1629	6.479528000	0x40	192	0x5066	0	4	d50200b5
1631	6.480295000	0xc0	192	0x5066	0	2	
1633	6.481471000	0x40	192	0x5066	0	4	d400b600
1635	6.481569000	0x40	192	0x5066	0	4	d50200b6
1637	6.482503000	0xc0	192	0x5066	0	2	
1639	6.483499000	0x40	192	0x5066	0	4	d400b700
1641	6.483605000	0x40	192	0x5066	0	4	d50200b7
1643	6.484421000	0xc0	192	0x5066	0	2	
1645	6.485492000	0x40	192	0x5066	0	4	d400b811
1647	6.485578000	0x40	192	0x5066	0	4	d50200b8
1649	6.486335000	0xc0	192	0x5066	0	2	
1651	6.487451000	0x40	192	0x5066	0	4	d400b911
1653	6.487551000	0x40	192	0x5066	0	4	d50200b9
1655	6.488309000	0xc0	192	0x5066	0	2	
1657	6.489423000	0x40	192	0x5066	0	4	d400ba11
1659	6.489526000	0x40	192	0x5066	0	4	d50200ba
1661	6.490272000	0xc0	192	0x5066	0	2	
1663	6.491411000	0x40	192	0x5066	0	4	d400bb11
1665	6.491535000	0x40	192	0x5066	0	4	d50200bb
1667	6.492304000	0xc0	192	0x5066	0	2	
1669	6.493415000	0x40	192	0x5066	0	4	d400bc11
1671	6.493520000	0x40	192	0x5066	0	4	d50200bc
1673	6.494331000	0xc0	192	0x5066	0	2	
1675	6.495448000	0x40	192	0x5066	0	4	d400bd11
1677	6.495547000	0x40	192	0x5066	0	4	d50200bd
1679	6.496354000	0xc0	192	0x5066	0	2	
1681	6.497471000	0x40	192	0x5066	0	4	d400bee8
1683	6.497568000	0x40	192	0x5066	0	4	d50200be
1685	6.498543000	0xc0	192	0x5066	0	2	
1687	6.499459000	0x40	192	0x5066	0	4	d400bfe8
1689	6.499556000	0x40	192	0x5066	0	4	d50200bf
1691	6.500311000	0xc0	192	0x5066	0	2	
1693	6.501425000	0x40	192	0x5066	0	4	d400c0e9
1695	6.501514000	0x40	192	0x5066	0	4	d50200c0
1697	6.502281000	0xc0	192	0x5066	0	2	
1699	6.503392000	0x40	192	0x5066	0	4	d400c1e9
1701	6.503481000	0x40	192	0x5066	0	4	d50200c1
1703	6.504251000	0xc0	192	0x5066	0	2	
1705	6.505366000	0x40	192	0x5066	0	4	d400c2e8
1707	6.505475000	0x40	192	0x5066	0	4	d50200c2
1709	6.506254000	0xc0	192	0x5066	0	2	
1711	6.507358000	0x40	192	0x5066	0	4	d400c3e8
1713	6.507453000	0x40	192	0x5066	0	4	d50200c3
1715	6.508225000	0xc0	192	0x5066	0	2	
1717	6.509346000	0x40	192	0x5066	0	4	d400c446
1719	6.509450000	0x40	192	0x5066	0	4	d50200c4
1721	6.510240000	0xc0	192	0x5066	0	2	
1723	6.511355000	0x40	192	0x5066	0	4	d400c546
1725	6.511444000	0x40	192	0x5066	0	4	d50200c5
1727	6.512231000	0xc0	192	0x5066	0	2	
1729	6.513343000	0x40	192	0x5066	0	4	d400c646
1731	6.513447000	0x40	192	0x5066	0	4	d50200c6
1733	6.514227000	0xc0	192	0x5066	0	2	
1735	6.515345000	0x40	192	0x5066	0	4	d400c746
1737	6.515447000	0x40	192	0x5066	0	4	d50200c7
1739	6.516229000	0xc0	192	0x5066	0	2	
1741	6.517344000	0x40	192	0x5066	0	4	d400c846
1743	6.517433000	0x40	192	0x5066	0	4	d50200c8
1745	6.518213000	0xc0	192	0x5066	0	2	
1747	6.519333000	0x40	192	0x5066	0	4	d400c946
1749	6.519446000	0x40	192	0x5066	0	4	d50200c9
1751	6.520226000	0xc0	192	0x5066	0	2	
1753	6.521330000	0x40	192	0x5066	0	4	d400ca74
1755	6.521421000	0x40	192	0x5066	0	4	d50200ca
1757	6.522197000	0xc0	192	0x5066	0	2	
1759	6.523314000	0x40	192	0x5066	0	4	d400cb74
1761	6.523404000	0x40	192	0x5066	0	4	d50200cb
1763	6.524187000	0xc0	192	0x5066	0	2	
1765	6.525302000	0x40	192	0x5066	0	4	d400cc6c
1767	6.525395000	0x40	192	0x5066	0	4	d50200cc
1769	6.526172000	0xc0	192	0x5066	0	2	
1771	6.527287000	0x40	192	0x5066	0	4	d400cd6c
1773	6.527396000	0x40	192	0x5066	0	4	d50200cd
1775	6.528167000	0xc0	192	0x5066	0	2	
1777	6.529285000	0x40	192	0x5066	0	4	d400ce74
1779	6.529377000	0x40	192	0x5066	0	4	d50200ce
1781	6.530151000	0xc0	192	0x5066	0	2	
1783	6.531269000	0x40	192	0x5066	0	4	d400cf74
1785	6.531374000	0x40	192	0x5066	0	4	d50200cf
1787	6.532149000	0xc0	192	0x5066	0	2	
1789	6.533269000	0x40	192	0x5066	0	3	9b0109
1791	6.533387000	0xc0	192	0x5066	0	1	
1799	6.535652000	0x40	192	0x5066	0	3	9b010e
1801	6.536269000	0xc0	192	0x5066	0	1	
1803	6.537142000	0x40	192	0x5066	0	3	9b0106
1805	6.537235000	0xc0	192	0x5066	0	1	
1807	6.538140000	0x40	192	0x5066	0	3	9b010e
1809	6.538232000	0xc0	192	0x5066	0	1	
1811	6.539141000	0x40	192	0x5066	0	3	9b0107
1813	6.539233000	0xc0	192	0x5066	0	1	
1815	6.540146000	0x40	192	0x5066	0	3	9b0108
1817	6.540247000	0xc0	192	0x5066	0	1	
1821	6.541261000	0x40	192	0x5066	0	3	9b010e
1823	6.541908000	0xc0	192	0x5066	0	1	
1829	6.543531000	0x40	198	0x0000	256	0	
1831	6.544275000	0x40	198	0x0000	256	0	
1833	6.544573000	0x40	192	0x5066	0	3	99013b
1835	6.545568000	0xc0	192	0x5066	0	1	
1837	6.546435000	0x40	192	0x5098	0	2	2005
1839	6.546541000	0x40	192	0x5098	0	2	0001
1841	6.547098000	0x40	192	0x5098	0	2	10fe
1843	6.547621000	0x40	192	0x509c	0	2	0000
1845	6.548174000	0x40	192	0x509c	0	2	1308
1847	6.548609000	0x40	192	0x509c	0	2	0000
1849	6.549122000	0x40	192	0x5066	0	3	9d01b7
1851	6.549552000	0xc0	192	0x5066	0	1	
1853	6.550403000	0x40	192	0x509c	0	2	0000
1855	6.550500000	0x40	192	0x509c	0	2	b702
1857	6.550931000	0x40	192	0x509c	0	2	0000
1859	6.551488000	0x40	192	0x509c	0	2	416f
1861	6.551919000	0x40	192	0x509c	0	2	0000
1863	6.552449000	0x40	192	0x509c	0	2	b800
1865	6.552874000	0x40	192	0x509c	0	2	0001
1867	6.553403000	0x40	192	0x509c	0	2	0f02
1869	6.553926000	0x40	192	0x509c	0	2	0001
1871	6.554472000	0x40	192	0x509c	0	2	1630
1873	6.554967000	0x40	192	0x509c	0	2	0001
1875	6.555508000	0x40	192	0x509c	0	2	1700
1877	6.555887000	0x40	192	0x509c	0	2	0001
1879	6.556467000	0x40	192	0x509c	0	2	1800
1881	6.556840000	0x40	192	0x509c	0	2	0001
1883	6.557423000	0x40	192	0x509c	0	2	1900
1885	6.557802000	0x40	192	0x509c	0	2	0001
1887	6.558398000	0x40	192	0x509c	0	2	1a50
1889	6.558767000	0x40	192	0x509c	0	2	0001
1891	6.559290000	0x40	192	0x5066	0	3	9d012a
1893	6.559710000	0xc0	192	0x5066	0	1	
1895	6.560702000	0x40	192	0x509c	0	2	0001
1897	6.560838000	0x40	192	0x509c	0	2	2a07
1899	6.561255000	0x40	192	0x509c	0	2	0002
1901	6.561940000	0x40	192	0x509c	0	2	0803
1903	6.562307000	0x40	192	0x509c	0	2	0001
1905	6.562889000	0x40	192	0x509c	0	2	2500
1907	6.563405000	0x40	192	0x509c	0	2	0001
1909	6.563929000	0x40	192	0x509c	0	2	2600
1911	6.584785000	0x40	192	0x509c	0	2	0001
1913	6.584904000	0x40	192	0x5066	0	3	9d0127
1915	6.585354000	0xc0	192	0x5066	0	1	
1917	6.606945000	0x40	192	0x509c	0	2	0001
1919	6.607070000	0x40	192	0x5066	0	3	9d0127
1921	6.607492000	0xc0	192	0x5066	0	1	
1923	6.629021000	0x40	192	0x509c	0	2	0001
1925	6.629133000	0x40	192	0x5066	0	3	9d0127
1927	6.629561000	0xc0	192	0x5066	0	1	
1929	6.650704000	0x40	192	0x509c	0	2	0001
1931	6.650839000	0x40	192	0x5066	0	3	9d0127
1933	6.651313000	0xc0	192	0x5066	0	1	
1935	6.673060000	0x40	192	0x509c	0	2	0001
1937	6.673177000	0x40	192	0x5066	0	3	9d0127
1939	6.673603000	0xc0	192	0x5066	0	1	
1941	6.674477000	0x40	192	0x509c	0	2	0001
1943	6.674555000	0x40	192	0x509c	0	2	2440
1945	6.674996000	0x40	192	0x509c	0	2	0001
1947	6.675528000	0x40	192	0x5066	0	3	9d0124
1949	6.675960000	0xc0	192	0x5066	0	1	
1951	6.676834000	0x40	192	0x509c	0	2	0001
1953	6.676923000	0x40	192	0x509c	0	2	3080
1955	6.677358000	0x40	192	0x509c	0	2	0001
1957	6.677892000	0x40	192	0x509c	0	2	3100
1959	6.678320000	0x40	192	0x509c	0	2	0001
1961	6.678870000	0x40	192	0x509c	0	2	3200
1963	6.679284000	0x40	192	0x509c	0	2	0000
1965	6.679809000	0x40	192	0x509c	0	2	b014
1967	6.680339000	0x40	192	0x509c	0	2	0000
1969	6.680866000	0x40	192	0x5066	0	3	9d01ae
1971	6.681295000	0xc0	192	0x5066	0	1	
1973	6.682168000	0x40	192	0x509c	0	2	0000
1975	6.682260000	0x40	192	0x509c	0	2	ae04
1977	6.682691000	0x40	192	0x509c	0	2	0000
1979	6.683218000	0x40	192	0x509c	0	2	ad05
1981	6.683652000	0x40	192	0x509c	0	2	0000
1983	6.684185000	0x40	192	0x509c	0	2	b1c0
1985	6.684614000	0x40	192	0x509c	0	2	0000
1987	6.685143000	0x40	192	0x509c	0	2	b200
1989	6.685575000	0x40	192	0x509c	0	2	0000
1991	6.686103000	0x40	192	0x509c	0	2	b300
1993	6.686533000	0x40	192	0x509c	0	2	0000
1995	6.687067000	0x40	192	0x509c	0	2	b455
1997	6.687501000	0x40	192	0x509c	0	2	0000
1999	6.688028000	0x40	192	0x5066	0	3	9d01b4
2001	6.688463000	0xc0	192	0x5066	0	1	
2003	6.689333000	0x40	192	0x509c	0	2	0000
2005	6.689424000	0x40	192	0x509c	0	2	b454
2007	6.689862000	0x40	192	0x509c	0	2	0002
2009	6.690395000	0x40	192	0x509c	0	2	0161
2011	6.690947000	0x40	192	0x509c	0	2	0002
2013	6.691485000	0x40	192	0x509c	0	2	02f5
2015	6.691918000	0x40	192	0x509c	0	2	0002
2017	6.692458000	0x40	192	0x5066	0	3	9d0103
2019	6.692894000	0xc0	192	0x5066	0	1	
2021	6.693758000	0x40	192	0x509c	0	2	0002
2023	6.693847000	0x40	192	0x509c	0	2	0302
2025	6.694277000	0x40	192	0x509c	0	2	0002
2027	6.694832000	0x40	192	0x509c	0	2	0401
2029	6.695238000	0x40	192	0x509c	0	2	0002
2031	6.695763000	0x40	192	0x509c	0	2	0500
2033	6.696193000	0x40	192	0x509c	0	2	0002
2035	6.696722000	0x40	192	0x509c	0	2	0608
2037	6.697152000	0x40	192	0x509c	0	2	0002
2039	6.697691000	0x40	192	0x509c	0	2	1c1a
2041	6.698125000	0x40	192	0x509c	0	2	0002
2043	6.698659000	0x40	192	0x509c	0	2	1d00
2045	6.699089000	0x40	192	0x509c	0	2	0002
2047	6.699625000	0x40	192	0x509c	0	2	1e00
2049	6.700061000	0x40	192	0x509c	0	2	0002
2051	6.700587000	0x40	192	0x509c	0	2	1f00
2053	6.701020000	0x40	192	0x509c	0	2	0002
2055	6.701548000	0x40	192	0x5066	0	3	9d0125
2057	6.701980000	0xc0	192	0x5066	0	1	
2059	6.702855000	0x40	192	0x509c	0	2	0002
2061	6.702929000	0x40	192	0x509c	0	2	25a2
2063	6.703378000	0x40	192	0x509c	0	2	0002
2065	6.703906000	0x40	192	0x5066	0	3	9d0102
2067	6.704342000	0xc0	192	0x5066	0	1	
2069	6.705213000	0x40	192	0x509c	0	2	0002
2071	6.705284000	0x40	192	0x509c	0	2	02f5
2073	6.705741000	0x40	192	0x509c	0	2	0002
2075	6.706271000	0x40	192	0x5066	0	3	9d0107
2077	6.706709000	0xc0	192	0x5066	0	1	
2083	6.707564000	0x40	192	0x509c	0	2	0002
2085	6.707653000	0x40	192	0x509c	0	2	0704
2087	6.708125000	0x40	192	0x509c	0	2	0002
2089	6.708619000	0x40	192	0x509c	0	2	17c0
2091	6.709047000	0x40	192	0x509c	0	2	0002
2093	6.709590000	0x40	192	0x509c	0	2	19ff
2095	6.710019000	0x40	192	0x509c	0	2	0002
2097	6.710551000	0x40	192	0x509c	0	2	1aff
2099	6.710989000	0x40	192	0x509c	0	2	0002
2101	6.711528000	0x40	192	0x509c	0	2	1bfc
2103	6.711958000	0x40	192	0x509c	0	2	0002
2105	6.712495000	0x40	192	0x509c	0	2	2000
2107	6.712925000	0x40	192	0x509c	0	2	0002
2109	6.713450000	0x40	192	0x5066	0	3	9d0121
2111	6.713892000	0xc0	192	0x5066	0	1	
2113	6.714762000	0x40	192	0x509c	0	2	0002
2115	6.714836000	0x40	192	0x509c	0	2	2100
2117	6.715297000	0x40	192	0x509c	0	2	0002
2119	6.715817000	0x40	192	0x509c	0	2	2226
2121	6.716244000	0x40	192	0x509c	0	2	0002
2123	6.716779000	0x40	192	0x509c	0	2	2700
2125	6.717210000	0x40	192	0x509c	0	2	0002
2127	6.717745000	0x40	192	0x5066	0	3	9d012e
2129	6.718174000	0xc0	192	0x5066	0	1	
2131	6.719051000	0x40	192	0x509c	0	2	0002
2133	6.719134000	0x40	192	0x509c	0	2	2ea1
2135	6.719589000	0x40	192	0x509c	0	2	0000
2137	6.720122000	0x40	192	0x5066	0	3	9d01ab
2139	6.720650000	0xc0	192	0x5066	0	1	
2141	6.721521000	0x40	192	0x509c	0	2	0000
2143	6.721588000	0x40	192	0x509c	0	2	ab15
2145	6.722040000	0x40	192	0x509c	0	2	0000
2147	6.722572000	0x40	192	0x5066	0	3	9d01ac
2149	6.723003000	0xc0	192	0x5066	0	1	
2151	6.723876000	0x40	192	0x509c	0	2	0000
2153	6.723978000	0x40	192	0x509c	0	2	ac95
2155	6.724421000	0x40	192	0x509c	0	2	0000
2157	6.724957000	0x40	192	0x5066	0	3	9d01b7
2159	6.725387000	0xc0	192	0x5066	0	1	
2161	6.726256000	0x40	192	0x509c	0	2	0000
2163	6.726329000	0x40	192	0x509c	0	2	b702
2165	6.726787000	0x40	192	0x509c	0	2	0000
2167	6.727316000	0x40	192	0x509c	0	2	b810
2169	6.727748000	0x40	192	0x509c	0	2	0000
2171	6.728272000	0x40	192	0x509c	0	2	b800
2173	6.728704000	0x40	192	0x509c	0	2	0002
2175	6.729237000	0x40	192	0x509c	0	2	07f4
2177	6.729767000	0x40	192	0x509c	0	2	0002
2179	6.730295000	0x40	192	0x509c	0	2	0704
2181	6.730726000	0x40	192	0x509c	0	2	0000
2183	6.731253000	0x40	192	0x509c	0	2	5189
2185	6.731786000	0x40	192	0x509c	0	2	0000
2187	6.732317000	0x40	192	0x5066	0	3	9d01b7
2189	6.732747000	0xc0	192	0x5066	0	1	
2191	6.733621000	0x40	192	0x509c	0	2	0000
2193	6.733698000	0x40	192	0x509c	0	2	b700
2195	6.734162000	0x40	192	0x5066	0	3	990120
2197	6.734693000	0xc0	192	0x5066	0	1	
2199	6.735556000	0x40	192	0x5098	0	2	2015
2201	6.735635000	0x40	192	0x509c	0	2	0000
2203	6.736184000	0x40	192	0x509c	0	2	b700
2205	6.736610000	0x40	192	0x509c	0	2	0002
2207	6.737139000	0x40	192	0x5066	0	3	9d0101
2209	6.737670000	0xc0	192	0x5066	0	1	
2211	6.738542000	0x40	192	0x509c	0	2	0002
2213	6.738618000	0x40	192	0x509c	0	2	0161
2215	6.739075000	0x40	192	0x509c	0	2	0002
2217	6.739609000	0x40	192	0x5066	0	3	9d0104
2219	6.740039000	0xc0	192	0x5066	0	1	
2221	6.740910000	0x40	192	0x509c	0	2	0002
2223	6.740988000	0x40	192	0x509c	0	2	0401
2225	6.741453000	0x40	192	0x509c	0	2	0002
2227	6.741996000	0x40	192	0x509c	0	2	0608
2229	6.742413000	0x40	192	0x509c	0	2	0002
2231	6.742949000	0x40	192	0x5066	0	3	9d0109
2233	6.743384000	0xc0	192	0x5066	0	1	
2235	6.744258000	0x40	192	0x509c	0	2	0002
2237	6.744335000	0x40	192	0x509c	0	2	0928
2239	6.744788000	0x40	192	0x509c	0	2	0000
2241	6.745317000	0x40	192	0x5066	0	3	9d0154
2243	6.745847000	0xc0	192	0x5066	0	1	
2245	6.746725000	0x40	192	0x509c	0	2	0000
2247	6.746807000	0x40	192	0x509c	0	2	5420
2249	6.747275000	0x40	192	0x509c	0	2	0000
2251	6.747807000	0x40	192	0x5066	0	3	9d01ac
2253	6.748307000	0xc0	192	0x5066	0	1	
2255	6.749120000	0x40	192	0x509c	0	2	0000
2257	6.749212000	0x40	192	0x509c	0	2	ac95
2259	6.749675000	0x40	192	0x509c	0	2	0000
2261	6.750202000	0x40	192	0x5066	0	3	9d0100
2263	6.750631000	0xc0	192	0x5066	0	1	
2265	6.751514000	0x40	192	0x509c	0	2	0000
2267	6.751596000	0x40	192	0x509c	0	2	0080
2269	6.752069000	0x40	192	0x509c	0	2	0000
2271	6.752598000	0x40	192	0x5066	0	3	9d01ce
2273	6.753126000	0xc0	192	0x5066	0	1	
2275	6.754001000	0x40	192	0x509c	0	2	0000
2277	6.754086000	0x40	192	0x509c	0	2	ce80
2279	6.754547000	0x40	192	0x509c	0	2	0000
2281	6.755080000	0x40	192	0x5066	0	3	9d01cf
2283	6.755519000	0xc0	192	0x5066	0	1	
2285	6.756390000	0x40	192	0x509c	0	2	0000
2287	6.756478000	0x40	192	0x509c	0	2	cf02
2289	6.757036000	0x40	192	0x509c	0	2	0000
2291	6.757485000	0x40	192	0x5066	0	3	9d0100
2293	6.757930000	0xc0	192	0x5066	0	1	
2295	6.758793000	0x40	192	0x509c	0	2	0000
2297	6.758874000	0x40	192	0x509c	0	2	0000
2299	6.759326000	0x40	192	0x509c	0	2	0080
2301	6.759758000	0x40	192	0x5066	0	3	9d01d0
2303	6.760288000	0xc0	192	0x5066	0	1	
2305	6.761160000	0x40	192	0x509c	0	2	0080
2307	6.761251000	0x40	192	0x5066	0	3	9d01cf
2309	6.761683000	0xc0	192	0x5066	0	1	
2311	6.762556000	0x40	192	0x509c	0	2	0080
2313	6.762635000	0x40	192	0x509c	0	2	d000
2315	6.763086000	0x40	192	0x509c	0	2	0080
2317	6.763615000	0x40	192	0x509c	0	2	cf00
2319	7.064192000	0x40	192	0x5066	0	3	9b0101
2321	7.064551000	0xc0	192	0x5066	0	1	
2323	7.065564000	0x40	192	0x5066	0	3	9b0102
2325	7.065707000	0xc0	192	0x5066	0	1	
2327	7.066791000	0x40	192	0x5066	0	3	9b0103
2329	7.066927000	0xc0	192	0x5066	0	1	
2331	7.067881000	0x40	192	0x5066	0	3	9b0105
2333	7.068064000	0xc0	192	0x5066	0	1	
2335	7.068903000	0x40	192	0x5066	0	3	9b0109
2337	7.069082000	0xc0	192	0x5066	0	1	
2345	7.071359000	0x40	192	0x5066	0	3	9b010e
2347	7.071934000	0xc0	192	0x5066	0	1	
2349	7.072809000	0x40	192	0x509c	0	2	0002
2351	7.072899000	0x40	192	0x5066	0	3	9d014a
2353	7.073476000	0xc0	192	0x5066	0	1	
2355	7.074351000	0x40	192	0x509c	0	2	0000
2357	7.074474000	0x40	192	0x5066	0	3	9d01ab
2359	7.075022000	0xc0	192	0x5066	0	1	
2361	7.075921000	0x40	192	0x509c	0	2	0000
2363	7.076054000	0x40	192	0x509c	0	2	ab15
2365	7.076511000	0x40	192	0x509c	0	2	0000
2367	7.077035000	0x40	192	0x5066	0	3	9d01ac
2369	7.077458000	0xc0	192	0x5066	0	1	
2371	7.078335000	0x40	192	0x509c	0	2	0000
2373	7.078432000	0x40	192	0x509c	0	2	ac95
2375	7.078909000	0x40	192	0x509c	0	2	0000
2377	7.079440000	0x40	192	0x509c	0	2	ad05
2379	7.079881000	0x40	192	0x509c	0	2	0000
2381	7.080412000	0x40	192	0x509c	0	2	1e11
2383	7.080843000	0x40	192	0x509c	0	2	0000
2385	7.081374000	0x40	192	0x509c	0	2	1f01
2387	7.081836000	0x40	192	0x509c	0	2	0000
2389	7.082340000	0x40	192	0x509c	0	2	9c9f
2391	7.082740000	0x40	192	0x509c	0	2	0000
2393	7.083267000	0x40	192	0x509c	0	2	9b0b
2395	7.083697000	0x40	192	0x509c	0	2	0000
2397	7.084225000	0x40	192	0x509c	0	2	9674
2399	7.084684000	0x40	192	0x509c	0	2	0000
2401	7.085216000	0x40	192	0x509c	0	2	9503
2403	7.085646000	0x40	192	0x509c	0	2	0000
2405	7.086175000	0x40	192	0x509c	0	2	a22c
2407	7.086603000	0x40	192	0x509c	0	2	0000
2409	7.087135000	0x40	192	0x509c	0	2	a101
2411	7.087566000	0x40	192	0x509c	0	2	0000
2415	7.088537000	0x40	192	0x509c	0	2	0000
2417	7.089043000	0x40	192	0x509c	0	2	9978
2419	7.089470000	0x40	192	0x509c	0	2	0000
2421	7.089997000	0x40	192	0x509c	0	2	942d
2423	7.090426000	0x40	192	0x509c	0	2	0000
2425	7.090961000	0x40	192	0x509c	0	2	9308
2427	7.091424000	0x40	192	0x509c	0	2	0000
2429	7.091958000	0x40	192	0x509c	0	2	a040
2431	7.092394000	0x40	192	0x509c	0	2	0000
2433	7.092927000	0x40	192	0x509c	0	2	9f7f
2435	7.093356000	0x40	192	0x509c	0	2	0000
2437	7.093883000	0x40	192	0x509c	0	2	9eb3
2439	7.094315000	0x40	192	0x509c	0	2	0000
2441	7.094852000	0x40	192	0x509c	0	2	9d79
2443	7.095276000	0x40	192	0x509c	0	2	0000
2445	7.095852000	0x40	192	0x509c	0	2	9822
2447	7.096242000	0x40	192	0x509c	0	2	0000
2449	7.096769000	0x40	192	0x509c	0	2	977e
2451	7.097204000	0x40	192	0x509c	0	2	0000
2453	7.097738000	0x40	192	0x509c	0	2	a42d
2455	7.098171000	0x40	192	0x509c	0	2	0000
2457	7.098697000	0x40	192	0x509c	0	2	a308
2459	7.099128000	0x40	192	0x509c	0	2	0000
2461	7.099656000	0x40	192	0x509c	0	2	a600
2463	7.100085000	0x40	192	0x509c	0	2	0000
2465	7.100614000	0x40	192	0x509c	0	2	a520
2467	7.101048000	0x40	192	0x509c	0	2	0000
2469	7.101583000	0x40	192	0x509c	0	2	a800
